bootstrap_sample,total_net_profit_model_minus_random,mean_equal_capital_roi_model_minus_random,total_equal_capital_net_profit_model_minus_random
111,-130363.58516699023,1.2769044688918036,1218.4340071216684
112,281987.51144097187,4.1263406084486824,27250.655785250914
113,-27768.388776599197,1.030240567133637,-9896.287420715329
114,649173.3253066385,2.4613282022203737,63474.20940698999
115,246634.483984386,2.9173718327831772,28759.061651268792
116,207932.61811108264,0.5453925157167347,23792.637738985177
117,47218.59470111359,4.151752344359436,-149.68521367157155
118,151273.15105963615,0.2726744732033639,16680.564159324953
119,99512.36317301942,1.8230273330113747,3819.3873431967313
120,492558.73753121414,-0.05928200853184862,31116.02523228283
121,117590.76982616563,0.1371596450459096,11944.477862029991
122,295330.1195706172,-0.3503067804761093,12724.621052433376
123,436418.9326248266,-0.26515747579440685,22952.098808291914
124,456675.981399114,0.4359828227008018,36638.23083102224
125,-39528.961357796274,0.7266005243127367,-2950.2127814233354
126,480042.33180230926,2.822193651853137,50602.43524552165
127,262357.5684513519,0.6498739521576375,12862.981527454365
128,354480.40353969845,3.419566494914344,22732.8212842907
129,415772.48709946463,2.69582410804455,51210.58341328965
130,304243.3605183934,-0.259093668099033,6119.36674028754
131,287895.61247499334,0.5740797705735536,35232.00790798062
132,443907.0354616061,2.0961226411913145,42806.344759072475
133,149924.99868400238,0.5811489943154418,21257.312378335562
134,36810.87435568677,2.3307638000259967,5637.177611011381
135,216247.98683942898,2.4208175305687636,30497.657452614156
136,120668.0826179718,5.2107571949243265,13361.95461312337
137,416966.44450552453,1.4000181874386057,43388.771683293926
138,518718.2328542641,4.6782438854917885,54456.4151394847
139,237229.80484851578,1.7123914387044792,19701.081857100195
140,341360.3077718159,6.005818592369387,37233.8600184122
141,98500.6558498936,1.9386254823935518,4135.771964176038
142,494148.8260192876,2.0094207686305476,39963.680384368934
143,-82859.29517575956,-0.9187678992463733,1511.3585278310165
144,304985.69250299444,2.773394575730537,21536.395498837126
145,24744.653955308633,2.0656937677498988,7107.861347203643
146,232039.58111330998,1.9267811996506392,20851.512898798563
147,325749.06589750596,1.5048381072647494,41476.692914459076
148,120318.50798514119,4.511525055330726,9802.328936058597
149,99079.0370148411,4.122926408938124,13299.811737241442
150,114869.25173435033,4.5187784777130995,15990.916963637577
151,142117.05900418333,5.401044616037405,11419.686305390638
152,360253.2696019716,3.5956161286977806,18991.414915455927
153,474180.9852184283,3.911995853386194,44896.79971594264
154,73220.05171985699,2.7148789256949053,10334.176986758388
155,342338.75005334563,3.048841966866636,25788.45511786271
156,323178.5432367203,4.970944495878397,34785.16534367034
157,276839.923934293,2.959783495270643,24599.58103814011
158,105751.74502953395,2.79574028069565,5814.666984213687
159,169071.50314764096,3.6943627343780943,1028.886363784899
160,282296.96677958814,3.306478961821882,20726.465453305842
161,22981.43514447077,1.6740308776013704,-11459.956996861467
162,78837.71648311202,-1.0585905750339926,17092.043500348635
163,358656.8778201167,-0.05608047544783812,45754.619165834236
164,-1164.30223306283,0.2478334270164213,-2990.1014119581487
165,145514.78139489243,5.222469118491298,9214.1641764116
166,23375.173527132574,1.9234597796863229,-720.7322686336192
167,76564.33806292567,2.1045305854265965,-3029.1284672952643
168,136699.7891730406,-0.6087137869793127,13061.757186824616
169,301848.4427208025,1.9773579400659953,13480.646430436813
170,365978.20001661964,4.532461728985387,27481.655485699786
171,37681.857874282345,1.2868495991360094,16143.013929683955
172,-58071.67133677431,1.5739119073920094,-5980.317257411078
173,668342.1351455025,1.0817139282242954,54295.52295812572
174,128719.60768978327,2.882151648597107,5830.042063807137
175,259080.5327868103,2.4021964719926174,38779.898475981376
176,-15593.039353443339,-0.299840670412161,-1993.2662851931163
177,189522.77390783408,5.06347740948381,11882.343429851458
178,324411.18306908663,3.873574136123592,21553.50332447596
179,267387.7785329003,2.1013130434928753,29006.990308300894
180,88355.43424209353,2.847382479670004,8547.020298077643
181,287500.8241449535,1.2466515098422137,16586.85761839083
182,305546.27657541283,2.327666912002111,16085.292077628936
183,271442.4875133639,2.0726753512469385,26816.98941943683
184,278880.9118785898,-2.156668140511875,26039.178753976405
185,18397.130949642044,1.9508385336000522,5147.6372758395755
186,414713.34804500826,2.868589240453244,43510.86881108995
187,340072.0964926632,2.6858221050336137,23195.37347303085
188,142160.17666114226,2.80598276190715,26437.212617145764
189,270113.79320021183,1.7892781589636613,19795.990450792786
190,88636.88137766892,1.7821590619487804,3890.471842807281
191,50022.63679492881,0.7695261263850712,20639.93406834938
192,269396.48840128514,2.6033526519631502,32446.782274382233
193,434857.65625404497,2.137540001488693,40846.26891198372
194,345742.8587825486,5.2418162733778635,30965.471754573467
195,233611.5260312925,-0.5316185282573285,35679.414365662684
196,740770.2666241238,-0.43142994346592456,76143.45088954865
197,402580.29758089426,3.040352967421219,46384.52642160534
198,231046.6507169701,2.11247524029712,-11914.0851198591
199,63765.5973337717,0.3646296552609165,-5411.431519013247
200,131366.67555042304,2.1267837127473657,24916.09823170717
201,199044.82621384587,2.417166137520276,23072.780980672433
202,-53957.89412134903,0.9143824457491867,-2398.0769517340013
203,217425.4331116905,1.1865561436876666,16425.11127910502
204,210644.19369310664,2.9742863712156424,19388.556936698034
205,93226.04969685664,1.7140831789949171,19789.683410483995
206,222425.33263078402,0.6850121371195348,15581.147991404181
207,-90692.55685485603,0.20092271030840436,-5737.326499682196
208,277274.2883494497,3.073896858778901,18444.030594027747
209,517764.96818245575,3.6837881829682426,45911.41818330258
210,553105.2574904867,4.462352815551011,47634.18492623488
211,478719.2753562634,0.9730699659623525,30915.49549542167
212,262629.5401010562,-0.17087789684564925,7284.954256570301
213,246056.10281943844,0.7330709062386056,19595.021878203384
214,440677.8174679017,2.7121022745152983,41074.46654250298
215,170210.1219074453,3.5358620823968754,25337.212224693736
216,687328.6559380718,2.1407928287381934,64528.063020173206
217,168886.85252946132,2.028244532731877,13766.872529471737
218,-75665.90137968276,1.5294263824340373,-12490.881580873378
219,115220.40156472498,3.592666198748571,7657.992157566321
220,129367.88719270236,4.470107695033345,11762.404783147349
221,-20379.469404904346,3.790922061507261,-3677.5946191434377
222,243285.6455676686,1.7543612913822404,22284.231872967306
223,266046.4228235739,2.280584446110857,23078.466652701507
224,-79959.69917664264,3.136357947423207,1904.0971743513037
225,103064.04330050535,3.9551775779354896,14786.187199178281
226,305757.8428254756,2.8813131928668287,24512.5241560777
227,114545.64192286812,4.335475421547289,13543.735304893375
228,106496.11747176148,3.5661145545689017,-216.58818240886467
229,173082.47425465364,4.042542986803253,3627.7058440423098
230,446228.88258239324,2.596033530150631,46240.31055821909
231,117275.50632780351,4.424564598194485,11675.945203943345
232,41524.145123448805,0.8267194945220968,-8429.852520873723
233,351048.34105884214,0.47261643749231297,42316.64827730745
234,64739.29207892511,1.1730150653323106,2599.2824991439793
235,-40892.314514779486,0.7323809993602772,-2833.2216480414863
236,212794.61914982228,2.069829085485286,11613.602711845051
237,232019.6072800194,3.965710563798818,24011.704997674082
238,319829.7048200029,3.8079339544774595,28310.33556536885
239,90973.23763315057,2.2842900625385,2807.177136838247
240,100837.20774854752,1.7053004641182419,3497.1765552827
241,193713.25469418569,0.7699631056055907,20557.15868190029
242,235053.54967506358,1.6573236942233462,19694.155791995327
243,-6825.107281457604,0.7239653870116864,4623.358017166
244,34187.345669151255,2.346690602375027,7838.742502235706
245,607483.4556929298,0.8747354740090154,60777.58661983019
246,89610.57612282236,2.5905444720201745,11901.185860964506
247,174018.2580066631,1.0648265176243257,21015.70578126027
248,233679.32171051129,5.2804517417339145,31321.681094864784
249,315072.7438550298,3.1323081494787726,24292.530743267147
250,-138774.64211312286,-0.12584825271409628,-10192.836831293636
251,452957.794223539,1.164816881200835,32429.170825949506
252,-82859.29517575956,-0.918767899246375,1511.3585278310165
253,693146.2794574993,-0.9078204880366645,73246.2721030128
254,649158.6205287717,3.1945641094550004,67546.77061502993
255,280972.12220406,3.4242058307150165,21048.676241219873
256,-42568.30892068226,1.7762201472179404,5821.913945943799
257,308713.22982181946,3.380626625033631,45116.86922859855
258,142512.37258438923,4.025129099564227,10266.36055048246
259,143134.49162278764,5.832612081437702,14641.579954426401
260,311146.1034683025,1.2969303905916876,16083.47100007438
261,476752.51523184695,2.061062967604901,42696.03369823288
262,606601.0496657367,2.5739377232561464,62143.20631865073
263,381454.46282201644,1.678591496249192,41861.51179994152
264,76193.35068239542,2.662728244074448,12136.937069674534
265,833576.9670053271,2.95802907665419,89775.29340038035
266,72533.5294057574,1.388435712684764,1205.1927833458685
267,454027.9031764281,-0.7671453204877992,50487.5611168595
268,188796.56975987423,2.3117327546465063,23578.496331560018
269,325062.5435834064,0.17839489425460542,32347.708711046558
270,544660.9696745959,3.087160153214656,44381.99981885827
271,85449.25069912744,-2.2049252458265913,16773.83780181477
272,-63505.39301752875,3.339425036587726,-4188.247869334242
273,436365.4849227773,2.1681580815106916,52104.033544319966
274,187122.1505515155,1.730227483946039,20341.081442409268
275,140340.16550544853,1.779634346728499,19772.757993953273
276,-66031.60395494834,0.6128711224392456,4553.823854492719
277,-79925.02056548517,0.36419267604039884,-5328.656132564167
278,689673.8108589645,2.4499560654785664,63707.49138822323
279,126358.70189815143,1.160965702469757,18561.10216438911
280,337058.1279309096,2.9552796104609076,24352.730579834082
281,303711.8437133969,3.41199049358304,30142.31701102309
282,396214.7251545544,0.5907325581707772,31248.292543125797
283,288080.26309317315,2.24019797221977,22494.021742293793
284,-32066.016543856764,-0.24693953310559547,-2939.2816269382965
285,47920.84668562317,4.85601584160406,6058.120497294196
286,553105.2574904866,4.462352815551011,47634.18492623488
287,468772.3985668527,3.7019424519617323,48125.27055380224
288,135097.01538152457,5.0229752734878765,12809.818783434035
289,205495.15532792505,1.5243116576021425,26016.42587745617
290,341180.40469001245,0.574338355149024,30515.727265392325
291,-77836.81238879336,0.04927022266163572,3349.094090033419
292,-14302.873389072687,2.354597732077515,4917.276233808323
293,354172.9915827747,3.968860829207778,26276.925721240492
294,214548.93066654773,-1.4926347940593194,22703.788906605347
295,215752.8202592634,1.276742246496977,23510.992041507638
296,333830.47565539216,1.202200951678452,38964.33301340568
297,39229.135684209585,0.09032707722528688,19118.819682910762
298,304033.0981998169,1.679443988010437,34683.48578630581
299,40759.538142777514,-1.3983552151105592,7036.644354883738
300,239088.40642674314,0.18299155861058658,24973.15804992988
301,475.4383641384484,3.601503969099695,7480.066784108065
302,161680.53556858064,6.833482410287667,16577.339098193075
303,161389.32683468697,4.131123680804347,6295.029139872378
304,125000.0409598366,4.500874106790241,13958.231838946132
305,262777.2280886417,1.497223222900523,10779.992291381946
306,147183.4753077727,5.25680877440929,8913.300795547279
307,63414.447503396994,1.2907419342254451,2921.4932870580105
308,298629.69773939747,4.1784060509766725,35569.88101331321
309,329199.7994096619,4.195819938215699,28931.226306873057
310,41172.995293074084,1.7528317734866263,-96.92771480246665
311,100834.58645813109,1.1853862660547696,23227.65429901078
312,235669.47131516683,2.2078769668489873,19559.891573335983
313,-184582.93241403642,0.7319440201397613,-2750.446261592402
314,39516.858204653196,0.6815979376089745,1630.3039433947088
315,206468.2985714431,3.592992180843101,492.1256136890188
316,158424.77739278402,1.0819425451974674,21244.53092486543
317,337841.44676240475,1.5503812041036094,41563.15249366308
318,79235.83656892407,4.196746351963512,1825.7657130106345
319,161672.15352463422,2.17601186339002,-10698.769095609709
320,455537.39837013604,0.7812460122652833,37427.36416325864
321,477705.7799036552,3.0555186701284485,51241.03065441499
322,133101.5661773262,2.672134242374412,-6737.203992905244
323,284382.4292385628,1.889889000283655,19889.376095101656
324,203739.66261371522,3.385112867308842,29433.60321492521
325,147496.61256017498,5.2546800548983335,8907.474628612552
326,300998.4550724677,2.1614813782488804,26651.45800776768
327,101740.7739225213,2.4475600282704946,3215.84750395628
328,209860.34453954807,0.7868685101985129,18453.617372240235
329,112183.12520286578,4.052871356394807,13069.886695466143
330,133661.68498966226,2.8631761300441765,-2632.573972077327
331,208970.29025555687,0.9457234497623501,24588.697136326442
332,28359.413502918294,3.15301073502043,-2079.6181905035246
333,456968.7653305518,1.5129971336259915,35027.99030620691
334,123573.05844008276,4.12960697485407,6503.841266628682
335,365828.22800959734,0.0941782559563622,32986.88834447116
336,370525.67504200316,2.801573347941252,37510.87906461267
337,170210.1219074453,3.5358620823968754,25337.212224693736
338,755037.3369442878,2.038239189960508,59893.35588371643
339,146253.94431245048,3.9986201268292474,8082.185828553123
340,463112.6556827045,-0.6456363913363194,51560.36249720787
341,172693.41343113498,1.1825533865174593,21337.916569174307
342,55619.6944057557,2.5223789376258168,-4121.972085923029
343,143128.76632730916,5.2854464666552285,11103.301684411334
344,430802.94727358146,2.166177693734631,43036.269800847775
345,245971.7720991531,2.2202684127005323,25205.262141138734
346,368163.2047107072,1.4861976562391828,44240.84341871386
347,80019.15540041937,2.7918479456062144,19036.18762683963
348,158940.71392215474,3.712267105300954,3061.5714884763474
349,174650.6593294409,-0.1910531601963985,7581.533222842954
350,92049.41835907986,2.7965673904297086,3808.4561887116906
351,302714.84116813785,2.7943527357305893,26386.140423962446
352,525094.7889555146,5.1495170822051675,55700.38004976725
353,294107.9005089116,4.417245476381966,25469.47348778021
354,-94703.52796186862,-0.1472575421167539,-8336.14597993961
355,184099.0062116597,-0.47180595692551464,15286.793774505913
356,56079.57128319371,0.4002665405107564,-7488.498499483847
357,526015.4204926185,2.1848251372786764,37891.0616569322
358,259265.18340498995,4.068314673638834,26041.912310294538
359,261482.69407556864,3.567933189697026,28090.175147843343
360,188602.4749335014,0.8118548093959621,13218.741789162574
361,-103471.46003385435,-1.1710635995406014,-14952.770282298721
362,506927.72919828584,3.381407078479552,49179.12416698545
363,105091.51935481932,-2.0623885615631172,10372.034202254785
364,485411.4028666442,0.3470467395790662,52505.14190257478
365,-183181.24655144406,-0.9094216462491458,-3201.6802424073394
366,359836.1304483097,-0.6186504888191555,42005.36864387846
367,-100019.8987001793,-1.4917665279669006,-6392.011193082986
368,317787.90348209837,3.9546332333605974,26497.301850357067
369,14651.877307794755,1.1596145792191876,813.4478327585566
370,380296.25517482124,1.3144339292712086,41367.185808198476
371,460651.8944072953,2.596542012796734,41705.19716143899
372,91923.13363983715,-0.8726774011062268,9823.758073142602
373,417317.59433589934,0.47390590847407843,35055.84687722266
374,324190.2505598461,4.855346346496221,34468.78072269104
375,65630.82218667469,0.019174191577303823,16338.547716704263
376,28787.83049673756,0.6302743657225758,1426.853230808858
377,71170.67225225695,2.430146141031467,9854.502210396433
378,279176.47583294695,2.726458476995332,23960.985629246774
379,328231.82995998685,3.9346001429267803,24458.790558730896
380,307859.632934781,-1.2051765223521613,39094.33772713287
381,103523.33428003205,2.171207585436533,6418.206823454137
382,-9511.23381294214,0.2580582656933954,1702.3277489945594
383,496039.97996271244,1.9931318507914657,37728.64444526177
384,417963.44705078355,2.0176559452910565,47144.948270354565
385,56766.09359729325,1.7267097535208995,1640.4857039286671
386,55619.6944057557,2.5223789376258168,-4121.972085923026
387,204131.21635072576,0.23400093174398062,17406.203371953558
388,230181.75302281618,1.088960325060527,22958.856211818304
389,277599.89923485625,1.5588702035490254,20967.081189920456
390,496840.6778462505,3.0224935047313153,46422.98892255543
391,202378.3806577588,2.801478877097417,26190.36215883974
392,141723.37597991357,-0.34121911205435396,12727.86292478332
393,-75129.2731096092,-0.7422524542615268,-12455.566855829715
394,462346.74368899927,2.991976991045051,44408.32911256485
395,125371.54411117581,2.4956187973895636,7229.72139075548
396,414129.63183932134,0.53443631337512,35365.305433097106
397,276923.138519075,4.000009137743428,26776.955400098996
398,134615.23509080044,0.8427887464408927,11282.517423709403
399,-3890.832671183278,2.0069259622984603,-2216.6566432291875
400,399669.33077072544,1.5666447399155032,48970.003650903935
401,298954.8827484237,2.736364688584353,26124.512188921384
402,80667.33699048878,3.4724338301788107,9830.185507074355
403,75181.64335926958,2.7783263934566245,12453.32169065384
404,-90692.55685485591,0.20092271030840436,-5737.326499682204
405,140835.3320856141,2.9237096308002863,26759.423405059795
406,-65496.28344510478,0.9118667734689785,-6325.491259329197
407,501441.2661212658,3.2813640559915798,42854.445820523135
408,334137.1273492568,2.1264738604968407,17259.00566431047
409,82745.68583853962,1.0327554103241763,18262.742858110665
410,156735.6534065585,1.233673181731624,22079.677243754635
411,222639.2477185464,2.158854820047516,27669.06115485676
412,307701.5224986936,3.4962247744158077,45433.25384957786
413,443838.71232117864,1.0671231027415171,34145.47132966165
414,172625.09029070754,0.15355384806766192,12677.043139763471
415,510246.5788643321,4.498955725291319,56369.266553192705
416,141474.700439915,3.6247981655186106,9470.301153141194
417,103090.00812185377,4.471106661363281,15898.63121749885
418,234341.45440080648,4.4656214527581355,27445.67079682069
419,71521.82208263158,1.5040338620669393,1521.5774043251786
420,213871.845968624,4.727365029998098,4776.954503126448
421,-109235.266833834,1.0482340933876761,-8767.430975669942
422,198947.21630284234,0.17875539998833556,14617.907271080461
423,329920.9539462124,3.78286950639262,23623.6442398417
424,336956.0241585218,5.335224145021721,35864.23523021148
425,310722.0786042963,4.223949147815533,35656.34059251721
426,103128.02069982616,3.547123101909712,7571.532578362321
427,333018.1237283129,2.250681395472218,22470.170260658197
428,313753.6245749802,3.7972006331543815,28153.019801196242
429,459332.7751272457,3.2614344964723427,45565.686219368086
430,73506.70838010186,3.643878773508982,778.3517127239502
431,292935.20177302626,1.8861448276889217,20085.900742582635
432,180169.9153452405,2.0406042439467877,24064.026496287235
433,560369.339884338,0.8091843062754345,60794.5120363609
434,6941.6927917999565,1.3510137545510155,7947.232485520746
435,119887.69821847673,2.266400067199039,6428.072382263986
436,252934.45614554326,0.14782146294340404,16554.13163653362
437,301359.5621443329,4.2674952276238685,33702.09091236318
438,299350.85227594804,3.7654556191535953,30262.29894628185
439,212265.02393545717,2.317999049238029,26031.19609568204
440,343696.8596704699,5.772493574094076,36595.26460951886
441,24803.01985424559,0.06256717786017951,385.1770659477188
442,248471.6822942708,3.389115624479047,24520.79792485593
443,306862.63038952206,-1.8228142802046108,35338.16114007223
444,132070.0213040448,2.419817771439912,412.3213589725965
445,191273.89668711915,2.0109978379488807,20212.333265373964
446,163655.9803953694,4.494143542637367,8888.110784704237
447,397165.454322175,-0.07947015262655643,38543.54627371608
448,164154.8603470471,0.6369510689843878,26879.42876736114
449,-36194.750966564985,3.515919710932298,5458.480909012615
450,140978.4877668771,0.3354642648252204,10321.563002626724
451,431814.65459670726,2.0505795443524537,42719.88517986847
452,514562.92760733527,-1.6739463335699005,44696.88773654273
453,121384.73146958003,1.9916762548824165,-4579.9497227347165
454,102707.88112382556,2.258763559514869,19846.117672370914
455,42856.47376372627,4.729684370898807,5584.420112142276
456,285543.38260347524,3.3557140754211012,29898.541667646474
457,328290.1958589239,1.9314735530370601,17736.106277474973
458,115969.96898036764,1.3178898200298663,21440.49761033004
459,200743.36815679504,2.6561465805554914,-7998.114956554851
460,496374.84981767647,3.425599897619694,45360.831330366505
461,-91043.70668523063,1.127034989272932,2595.5983063890544
462,410359.83012985974,3.9890095220082995,49062.99791384718
463,59409.5839002509,3.573563748963392,8363.021760909282
464,474180.9852184282,3.911995853386192,44896.79971594263
465,246492.90350066707,3.8802727802001105,33304.37157056583
466,310118.3885653188,3.928725584885589,30670.96931339988
467,273612.27165877545,1.2067048364881883,39211.183471711694
468,133703.847665569,4.111702603931214,4471.15614193723
469,508304.9146695037,3.429350519931006,43886.116786893326
470,281235.5131979169,-0.05522798368658943,38576.59315219853
471,325643.1637291105,2.873604026470065,23747.50930272018
472,479423.93698546477,3.260205996157821,49689.62517444427
473,304349.9186341072,0.777146859738072,29139.66286429508
474,11861.36947035353,3.3267615905270054,8801.547222303481
475,289155.7178538669,-0.10438494839841894,39326.08384646273
476,446228.88258239324,2.596033530150631,46240.31055821909
477,232623.2973189969,4.260934126728762,28997.076276791413
478,371018.45174480305,-0.12021150498979605,31836.45730277279
479,471800.69544632355,4.522138816332598,50324.21549395744
